source	time	person	location	organization	miscellaneous
	2020-06-09 00:00:00	tragico|			miedo   
	2020-06-09 00:00:00	noticias peru|			miedo
	2020-06-09 00:00:00		intedya|		ira 
	2020-06-09 00:00:00		brasil|india|rusia|chile|		miedo 
	2020-06-09 00:00:00	peru|			miedo  
	2020-06-09 00:00:00		lima|		ira  
	2020-06-09 00:00:00	pilar mazzetti|			miedo   
	2020-06-09 00:00:00		italia|		tristeza  
	2020-06-09 00:00:00	jorgerpsuv|	venezuela|colombia brasil|		alegria 
	2020-06-09 00:00:00	neall|rivera sanchez|minjusdh peru inpegob|			alegria  
	2020-06-09 00:00:00		bolivia|chile colombia|cuba|ecuador|eeuu|paraguay|peru uruguay|venezuela|chile|colombia|		tristeza   
	2020-06-09 00:00:00		colombia|brasil|ecuador|mexico|		miedo
	2020-06-09 00:00:00		reino unido|india|rusia|francia|		ira   
	2020-06-09 00:00:00	elcomercio peru|			tristeza
	2020-06-09 00:00:00	peru|			miedo 
	2020-06-09 00:00:00	zuliamia|jorgerpsuv|	venezuela|colombia brasil|		alegria   
	2020-06-09 00:00:00		estados unidos|reino unido|india|		ira
	2020-06-09 00:00:00		peru ancash|		ira 
	2020-06-09 00:00:00	confirmed|	us|india|		miedo  
	2020-06-09 00:00:00			in pictures burying|	miedo   
	2020-06-09 00:00:00		eeuu|india|rusia|francia|		tristeza 
	2020-06-09 00:00:00	wiese|nelly francesca|julianaoxenford|carlos calampa|			tristeza  
	2020-06-09 00:00:00		loreto|		tristeza   
	2020-06-09 00:00:00	peru|			miedo
	2020-06-09 00:00:00	carlos calampa|	iquitos|	mmm|	tristeza
	2020-06-09 00:00:00	loreto dr carlos calampa|	loreto|		ira  
	2020-06-09 00:00:00	lastnight i joined fm canada|	australia|		miedo 
	2020-06-09 00:00:00		america|		tristeza 
	2020-06-09 00:00:00		india|		ira   
	2020-06-09 00:00:00		chile|	brasil peru|	tristeza  
	2020-06-09 00:00:00	peru|			miedo  
	2020-06-09 00:00:00	pgh damafielyo mmarquez|ana rogv yuniburgos|			miedo   
	2020-06-09 00:00:00	peru|	lima|		ira
	2020-06-09 00:00:00	jorge rodriguez|	venezuela|brasil|de colombia|china|		ira 
	2020-06-09 00:00:00		chile|		alegría
	2020-06-09 00:00:00	jorge yamamoto|esp jorge|	chile|		miedo
	2020-06-09 00:00:00			comunidad andina bolivia colombia|	ira  
	2020-06-09 00:00:00	jorge rodriguez maximaconcienciaporlasaludpic twitter com|	venezuela|colombia brasil|chile|		alegria 
	2020-06-09 00:00:00	peru minculturape|			ira   
	2020-06-09 00:00:00	milagrosleivag|			tristeza   
	2020-06-09 00:00:00		peru|b1kwmxn2ev|		miedo 
	2020-06-09 00:00:00	martinvizcarrac peru|			ira
	2020-06-09 00:00:00		peru clama oxigeno|oroya pic|		miedo  
	2020-06-09 00:00:00	humberto paredes|	atendia|lima|		miedo   
	2020-06-09 00:00:00	peru|			alegria  
	2020-06-09 00:00:00		peru cop|	the post|	miedo
	2020-06-09 00:00:00			oms|	miedo 
	2020-06-09 00:00:00	peru|			alegria   
	2020-06-09 00:00:00	peru|			alegría
	2020-06-09 00:00:00			breaking peru|	miedo  
	2020-06-09 00:00:00			reported peru health|	miedo   
	2020-06-09 00:00:00	matuk pic twitter com abkolgyajq|		imperial college london|	miedo
	2020-06-09 00:00:00	peru|	lima|		ira 
	2020-06-09 00:00:00		city|andorra|mayotte|kuwait|chile|		miedo 
	2020-06-09 00:00:00	porfa podrian|			tristeza
	2020-06-09 00:00:00		india|chile|arabia|		ira  
	2020-06-09 00:00:00		carabayllo|san martin de porres|twitter com|		miedo  
	2020-06-09 00:00:00	emsal pic twitter|		proteccion|kallpag latam per siemens energy|	miedo   
	2020-06-09 00:00:00		patrullas fap|puerto maldonado|condecoracion|		miedo
