source	time	person	location	organization	miscellaneous
	2020-04-01 00:00:00		medina munoz|		miedo  
	2020-04-01 00:00:00	elcomercio peru|			ira 
	2020-04-01 00:00:00	andina pic twitter com cqxgnxwoff|	china|lima|	proteccion|	miedo   
	2020-04-01 00:00:00	peru|	america|		miedo
	2020-04-01 00:00:00		region tumbes via|		tristeza   
	2020-04-01 00:00:00	peru latinoamerica coronavirusenecuador|	ecuador|colombia|		miedo 
	2020-04-01 00:00:00	paulo lluvias|jorge|peru|pic twitter com uylp8x9cin|	lima|brasil|		alegría
	2020-04-01 00:00:00		arequipa|		tristeza
	2020-04-01 00:00:00	vestiaire|			ira  
	2020-04-01 00:00:00		uruguay|	tabarez|	ira   
	2020-04-01 00:00:00	willaxtv|mtpe peru|			ira
	2020-04-01 00:00:00	juntxs|lloro pic twitter com drjhlyfbul|			miedo  
	2020-04-01 00:00:00	tottus|			tristeza 
	2020-04-01 00:00:00	peru|			tristeza  
	2020-04-01 00:00:00			bbc news|	ira 
	2020-04-01 00:00:00	elcomercio peru|			ira  
	2020-04-01 00:00:00	peru|	america|	bbc news|	alegria 
	2020-04-01 00:00:00	tottus|			tristeza   
	2020-04-01 00:00:00			oms|	ira   
	2020-04-01 00:00:00		guayaquil|		miedo   
	2020-04-01 00:00:00		policia|		alegria  
	2020-04-01 00:00:00	peru|			miedo
	2020-04-01 00:00:00	peru tottus|			ira
	2020-04-01 00:00:00	peru pic twitter com ynqcakhcnb|			miedo 
	2020-04-01 00:00:00	minjusdh peru inpegob|prisontec|			tristeza
	2020-04-01 00:00:00	peru sis peru|			tristeza 
	2020-04-01 00:00:00		1 brasil|chile|ecuador|colombia|paraguay|		ira 
	2020-04-01 00:00:00	peru gorehvca|			tristeza  
	2020-04-01 00:00:00	elcomercio peru|			ira  
	2020-04-01 00:00:00	elcomercio peru|			ira   
	2020-04-01 00:00:00			congreso|	ira
	2020-04-01 00:00:00	asi|tu pais|			alegria   
	2020-04-01 00:00:00		eeuu|america|6to pais|america tabla de informacion|		tristeza   
	2020-04-01 00:00:00		sauna ahi|		tristeza
	2020-04-01 00:00:00		peru beach|		miedo  
	2020-04-01 00:00:00	elcomercio peru|			ira 
	2020-04-01 00:00:00	peru|	reaccion|		miedo   
	2020-04-01 00:00:00		peru informacion|		ira  
	2020-04-01 00:00:00			bbc|	ira   
	2020-04-01 00:00:00	jorge rodriguez|peru|ayer|	hospital victorino santaella|		tristeza 
	2020-04-01 00:00:00		lambayeque|		miedo
	2020-04-01 00:00:00		arequipa|cerro juli|		miedo 
	2020-04-01 00:00:00	jorge rodriguez|	hospital victorino santaella|		miedo  
	2020-04-01 00:00:00	peru|			ira
	2020-04-01 00:00:00		covid|		alegría
	2020-04-01 00:00:00			organizacion mundial de la salud oms|	tristeza  
	2020-04-01 00:00:00	peru|			miedo   
	2020-04-01 00:00:00	fujimori|fujimori|		pj|	tristeza   
	2020-04-01 00:00:00	help justintrudeau|			alegria 
	2020-04-01 00:00:00		peru coronavirusperu|		ira 
	2020-04-01 00:00:00	peru|	america|		miedo
	2020-04-01 00:00:00		guayaquil|		miedo 
	2020-04-01 00:00:00	elcomercio peru exitosape|			miedo  
	2020-04-01 00:00:00	harvey fineberg|	usa|	harvard|	alegria  
